,cpufreq,uncore_min,uncore_max,reducermaxSizeInFlight,shufflefilebuffer,shufflesortbypassMergeThreshold,speculationinterval,speculationmultiplier,speculationquantile,broadcastblockSize,iocompressionsnappyblockSize,kryoserializerbuffermax,kryoserializerbuffer,drivermemory,executormemory,networktimeout,localitywait,taskmaxFailures,shufflecompress,memoryfraction,shufflespillcompress,broadcastcompress,memorystorageFraction
727,1900000,20,20,115,119,810,440,5,0.8999999999999999,50,99,70,58,11,15,480,10,7,1,0.7,0,1,0.6
728,3700000,20,20,68,99,190,760,3,1.0,64,30,110,76,11,18,380,3,3,0,0.6,1,1,1.0
729,3700000,20,20,106,113,770,680,3,0.7999999999999999,60,83,82,126,13,16,260,2,2,1,1.0,1,0,1.0
730,2800000,20,20,96,33,790,560,1,0.7999999999999999,18,89,48,76,11,15,180,9,6,0,1.0,0,0,0.7999999999999999
731,1900000,15,15,47,63,390,960,5,0.8999999999999999,34,55,94,34,10,8,60,8,8,1,1.0,1,1,0.6
732,2800000,20,20,42,102,230,850,3,0.7,32,38,98,40,9,10,160,10,1,1,0.6,0,0,1.0
733,2800000,15,15,40,107,970,100,5,1.0,20,41,82,106,9,14,420,6,6,0,1.0,0,1,0.6
734,1900000,15,15,95,40,620,170,4,0.7,34,94,30,68,8,10,400,5,6,1,0.5,1,1,0.6
735,1000000,20,20,36,44,750,840,1,1.0,34,125,84,30,13,18,140,4,5,1,0.6,1,1,0.7999999999999999
736,1000000,24,24,72,125,430,250,1,1.0,30,85,106,72,13,12,320,3,5,0,0.7,1,0,0.7999999999999999
737,2800000,15,15,74,61,200,420,4,1.0,32,109,76,108,8,14,340,4,7,0,0.8999999999999999,0,1,0.8999999999999999
738,1900000,24,24,49,92,420,450,2,0.8999999999999999,40,102,64,82,8,12,40,1,8,0,0.6,0,0,0.7999999999999999
739,2800000,20,20,80,120,560,790,2,0.7999999999999999,18,93,56,30,13,14,320,7,8,1,0.7999999999999999,0,1,0.6
740,1900000,24,24,117,120,930,280,5,0.8999999999999999,12,122,68,24,14,8,480,7,7,1,1.0,0,0,0.5
741,3700000,10,10,78,35,640,510,1,0.8999999999999999,54,100,46,52,10,12,220,9,1,0,0.6,0,0,0.5
742,3700000,15,15,34,111,750,420,5,0.7999999999999999,56,66,26,86,8,14,240,6,3,0,0.8999999999999999,0,0,0.8999999999999999
743,1900000,24,24,34,87,940,390,4,0.6,64,92,28,116,14,11,20,7,7,0,0.6,0,1,0.6
744,2800000,10,10,61,91,560,140,3,0.7999999999999999,10,70,90,66,9,11,400,1,7,0,0.7,0,1,0.7
745,2800000,20,20,122,62,580,460,5,0.5,20,48,52,54,14,18,360,6,3,1,0.6,1,1,0.8999999999999999
746,1000000,24,24,127,110,310,940,1,0.7999999999999999,30,115,112,24,10,11,460,5,3,1,0.8999999999999999,0,0,0.7999999999999999
747,1000000,15,15,58,73,890,460,1,0.6,58,80,60,80,12,8,340,7,6,1,0.7999999999999999,0,0,0.7999999999999999
748,1000000,10,10,40,69,730,320,2,0.8999999999999999,44,33,114,84,10,16,340,4,4,0,0.5,1,1,0.7999999999999999
749,1000000,15,15,93,104,590,950,5,0.8999999999999999,62,25,28,96,14,18,200,1,3,0,0.5,0,0,0.5
750,2800000,15,15,31,110,160,150,5,0.7,44,45,120,82,11,15,120,1,2,1,0.8999999999999999,1,1,1.0
751,1000000,10,10,116,64,170,910,1,0.7,10,64,30,72,14,10,220,4,1,1,0.7999999999999999,1,0,0.5
752,2800000,20,20,51,79,120,720,2,0.7999999999999999,42,80,50,38,14,16,240,2,4,0,0.5,0,1,0.6
753,1000000,24,24,70,103,920,580,3,1.0,50,127,110,110,12,16,460,8,8,1,0.6,1,1,1.0
754,1000000,10,10,33,110,620,540,1,0.7,24,119,114,90,13,17,140,2,6,0,0.8999999999999999,0,1,0.8999999999999999
755,2800000,10,10,105,58,350,680,4,0.5,24,47,96,32,13,12,160,1,8,0,0.7999999999999999,0,0,0.7999999999999999
756,2800000,20,20,81,47,460,860,1,1.0,24,57,50,76,10,15,220,10,2,1,1.0,1,0,1.0
757,2800000,15,15,59,35,340,210,5,0.8999999999999999,18,120,96,116,12,14,120,8,4,1,0.7999999999999999,1,0,0.7999999999999999
758,1900000,15,15,38,46,430,370,5,0.6,42,118,50,86,9,15,320,2,7,0,0.7999999999999999,1,1,0.5
759,2800000,10,10,60,81,520,210,1,0.7,16,65,114,54,8,9,200,9,4,1,0.8999999999999999,1,0,0.5
760,1900000,24,24,96,90,380,670,4,0.7,36,29,108,24,13,15,280,8,2,0,0.5,0,0,0.8999999999999999
761,1000000,24,24,48,56,990,640,3,0.7,4,98,104,112,14,17,140,3,6,0,0.7,0,1,0.7
762,1900000,10,10,67,73,470,270,4,0.5,34,49,104,88,11,13,400,7,6,0,0.7999999999999999,1,1,0.5
763,1900000,20,20,87,74,750,360,2,0.6,20,69,34,120,10,18,120,9,7,1,0.7,0,0,0.5
764,3700000,10,10,61,33,380,730,5,0.7,58,44,82,96,13,9,20,6,8,0,0.8999999999999999,1,1,0.5
765,2800000,10,10,125,60,760,990,1,0.7,16,35,60,82,9,10,300,2,1,0,0.7,0,1,0.8999999999999999
766,2800000,20,20,105,112,550,380,4,0.8999999999999999,40,100,64,114,10,16,300,8,7,0,1.0,1,0,0.6
767,1000000,15,15,98,85,490,940,5,0.8999999999999999,56,32,122,122,11,8,300,3,6,1,0.5,1,0,1.0
768,1900000,10,10,41,29,910,480,1,1.0,42,32,114,38,8,11,340,5,8,0,0.5,1,0,1.0
769,2800000,15,15,117,26,430,650,3,0.7,22,41,38,42,13,18,200,8,7,0,1.0,0,0,1.0
770,1900000,24,24,40,78,310,640,5,0.6,46,97,98,28,8,11,320,4,5,0,0.6,0,1,0.6
771,1900000,24,24,55,93,830,900,3,0.5,64,54,106,102,14,13,120,8,8,0,0.7999999999999999,0,1,0.5
772,3700000,24,24,58,30,860,510,1,0.8999999999999999,52,121,118,110,10,10,160,3,4,1,0.6,1,1,0.7999999999999999
773,1900000,10,10,48,116,460,220,2,0.5,14,95,32,58,14,13,220,3,8,1,0.8999999999999999,0,0,0.7
774,1900000,15,15,46,92,830,1000,5,0.7,24,45,72,98,10,9,380,5,8,1,0.7999999999999999,0,1,0.7
775,2800000,10,10,45,26,600,310,3,0.8999999999999999,34,42,110,40,9,15,360,6,6,0,1.0,1,0,0.8999999999999999
776,1000000,20,20,45,106,930,560,2,1.0,12,108,124,78,11,17,140,4,7,1,0.7999999999999999,0,0,0.6
777,2800000,24,24,127,91,1000,410,1,0.8999999999999999,14,24,30,80,8,14,60,5,4,0,1.0,0,0,0.8999999999999999
778,1900000,24,24,39,70,690,450,1,0.8999999999999999,30,118,116,40,9,12,220,7,4,1,0.7999999999999999,0,1,0.5
779,3700000,24,24,52,32,580,730,4,0.7,54,115,92,50,12,14,140,8,1,0,0.7,1,0,0.7999999999999999
780,1000000,20,20,112,43,1000,930,4,0.6,22,122,76,98,12,16,480,10,7,1,0.6,1,1,1.0
781,1900000,15,15,57,108,170,240,3,0.8999999999999999,16,87,38,104,10,8,360,8,5,1,0.7999999999999999,1,0,1.0
782,3700000,15,15,104,101,550,600,5,0.8999999999999999,14,43,82,46,11,17,400,9,3,1,0.6,0,0,0.8999999999999999
783,3700000,24,24,115,93,790,110,1,0.7999999999999999,30,114,40,68,9,10,460,1,4,1,0.6,1,1,0.7
784,2800000,10,10,31,29,770,440,3,0.6,18,126,128,112,12,9,140,5,4,1,1.0,0,0,1.0
785,2800000,15,15,117,50,610,600,1,1.0,52,99,86,58,9,13,320,3,6,0,0.6,0,0,0.6
786,1900000,15,15,94,126,920,350,3,0.7,26,95,122,60,12,16,460,1,7,0,1.0,0,0,0.7
787,3700000,24,24,122,95,370,910,4,0.5,22,52,106,66,12,18,40,8,2,0,0.8999999999999999,0,1,0.7
788,1900000,10,10,95,108,960,280,1,0.6,14,67,42,76,11,16,80,9,5,1,0.8999999999999999,0,1,1.0
789,1900000,20,20,114,71,650,710,2,0.7,60,104,100,106,11,13,420,5,3,1,0.6,1,1,0.5
790,1000000,10,10,111,40,500,380,4,1.0,26,123,82,36,14,16,240,4,2,1,0.8999999999999999,1,1,0.8999999999999999
791,2800000,10,10,95,90,590,210,1,0.5,24,32,68,82,11,9,340,5,5,0,0.7,1,1,0.7999999999999999
792,2800000,20,20,102,60,840,550,3,1.0,60,67,58,102,14,12,260,3,3,1,0.7,1,0,0.7
793,3700000,20,20,53,79,610,880,2,0.7999999999999999,60,76,128,102,8,15,480,4,7,0,0.6,0,1,0.5
794,1000000,15,15,78,60,290,990,1,0.6,20,81,72,120,10,11,80,7,1,1,0.8999999999999999,0,1,0.6
795,1900000,10,10,106,120,310,250,4,0.5,26,127,52,82,9,12,380,5,1,1,0.7999999999999999,0,1,0.8999999999999999
796,3700000,24,24,128,38,980,180,1,0.5,44,102,84,100,13,12,160,1,4,1,1.0,0,1,0.5
797,1000000,20,20,79,46,310,670,2,0.8999999999999999,36,51,26,120,14,11,380,7,7,0,0.7,1,0,0.8999999999999999
798,3700000,15,15,65,77,440,730,3,0.7,20,80,46,100,11,9,60,1,3,1,0.5,1,1,0.5
799,2800000,10,10,24,72,490,190,1,0.7999999999999999,16,85,88,24,12,17,160,7,4,0,0.6,1,1,0.6
800,2800000,10,10,80,103,730,1000,4,0.7,30,64,78,110,9,15,280,8,8,1,0.6,0,1,0.6
801,1000000,10,10,68,103,230,580,4,0.6,60,62,122,108,12,12,100,10,4,1,1.0,1,0,1.0
802,1000000,24,24,113,66,830,590,4,1.0,40,31,84,32,14,18,320,8,1,1,0.7999999999999999,1,0,0.5
803,3700000,10,10,82,74,900,210,3,0.8999999999999999,8,35,54,70,13,13,20,8,2,0,0.7,0,0,0.7999999999999999
804,3700000,15,15,126,44,230,810,4,0.7999999999999999,22,46,48,102,8,14,500,8,7,1,0.8999999999999999,0,1,0.5
805,3700000,15,15,54,119,290,170,4,0.6,12,24,34,114,10,17,220,6,4,0,0.7999999999999999,0,0,0.6
806,3700000,15,15,52,104,910,670,4,0.8999999999999999,14,98,64,30,14,13,420,9,5,0,0.7,1,1,0.5
807,1900000,10,10,63,62,540,920,3,0.7999999999999999,24,121,72,48,11,18,500,6,3,0,0.6,0,0,0.6
808,1000000,24,24,87,57,120,120,3,1.0,28,124,76,116,11,8,500,9,7,1,0.7,0,1,0.7999999999999999
809,2800000,24,24,61,124,100,690,1,0.7,8,100,106,90,13,12,260,7,6,1,1.0,1,1,1.0
810,3700000,20,20,68,50,340,320,1,0.7,64,82,54,114,13,13,260,9,4,1,0.8999999999999999,0,1,0.6
811,3700000,24,24,45,118,700,550,5,0.7999999999999999,10,72,58,30,12,14,100,8,7,1,0.7,0,0,1.0
812,2800000,24,24,27,35,870,530,5,0.8999999999999999,4,92,126,78,8,14,160,8,8,1,0.8999999999999999,0,1,0.8999999999999999
813,2800000,20,20,128,53,990,600,5,1.0,50,68,112,44,8,18,120,1,5,0,0.6,1,0,0.5
814,1900000,20,20,63,65,460,590,2,0.5,40,39,40,118,13,16,380,2,2,1,0.7999999999999999,1,0,0.8999999999999999
815,3700000,15,15,31,41,190,190,3,0.7,12,59,66,84,12,16,120,1,4,1,0.7999999999999999,0,1,1.0
816,3700000,15,15,40,59,740,590,5,0.7,28,83,42,126,12,15,260,8,7,0,0.7999999999999999,1,0,0.7
817,2800000,10,10,104,77,310,780,1,0.7,54,122,98,40,12,14,280,3,8,0,0.7999999999999999,0,1,0.6
818,2800000,24,24,39,98,640,980,1,0.7999999999999999,60,103,126,116,8,18,380,4,2,1,0.7,1,1,0.6
819,2800000,15,15,53,119,670,550,2,0.5,54,96,44,104,9,16,320,7,7,0,0.7,1,1,0.8999999999999999
820,1900000,10,10,122,29,890,410,1,0.5,36,36,76,100,12,16,300,1,5,1,0.7999999999999999,1,1,0.8999999999999999
821,1000000,15,15,36,114,570,960,5,0.7999999999999999,14,91,90,38,9,10,80,5,8,0,1.0,1,1,0.7999999999999999
822,2800000,20,20,90,93,830,180,5,0.6,52,128,70,114,13,13,380,9,3,0,0.7999999999999999,0,1,0.5
823,3700000,10,10,81,65,730,980,5,0.8999999999999999,38,31,40,108,9,16,20,6,6,0,1.0,1,0,1.0
824,2800000,20,20,59,87,610,510,5,0.5,20,119,92,60,8,18,380,5,8,0,1.0,0,1,0.7999999999999999
825,1900000,10,10,83,121,670,650,5,0.5,56,67,76,96,11,16,260,7,3,0,1.0,0,0,0.7999999999999999
826,1000000,10,10,100,97,580,900,3,0.5,62,127,100,88,8,15,80,3,4,0,0.8999999999999999,0,0,0.8999999999999999
827,2800000,24,24,87,56,790,860,3,1.0,22,75,70,116,10,14,20,3,2,1,0.7,1,0,0.8999999999999999
828,2800000,15,15,56,121,610,300,5,0.7999999999999999,26,69,80,30,10,16,80,2,8,0,0.8999999999999999,0,1,1.0
829,1000000,10,10,90,29,120,580,2,0.6,30,50,116,24,12,13,160,4,8,0,0.6,1,1,0.7999999999999999
830,1000000,15,15,101,99,440,350,5,1.0,46,59,108,96,11,9,340,10,1,1,0.7,0,1,0.6
831,1900000,10,10,37,93,420,600,2,1.0,30,96,92,118,9,18,180,6,2,1,0.8999999999999999,1,0,1.0
832,1900000,20,20,115,73,590,870,5,0.8999999999999999,40,80,98,56,9,15,80,2,6,0,0.8999999999999999,1,0,0.8999999999999999
833,2800000,15,15,46,91,820,200,2,0.7,62,43,78,90,12,12,140,10,3,1,0.8999999999999999,1,1,0.7999999999999999
834,3700000,24,24,57,61,660,760,4,0.5,46,70,32,58,14,10,420,10,7,1,0.7,0,0,0.7
835,2800000,20,20,26,46,460,530,4,0.7999999999999999,38,121,110,26,9,9,280,10,2,1,0.7,0,1,1.0
836,1900000,15,15,47,119,460,520,5,0.7,40,119,90,78,13,18,360,8,1,0,0.7,1,0,0.6
837,1000000,24,24,128,31,140,530,2,0.7,12,126,30,62,9,14,340,10,1,1,0.6,0,0,0.8999999999999999
838,2800000,24,24,33,70,550,330,1,0.7,20,110,78,74,10,14,120,8,3,0,0.5,0,0,0.7999999999999999
839,2800000,24,24,90,80,140,440,3,0.6,26,94,38,32,10,10,140,10,8,1,1.0,1,1,0.7999999999999999
840,2800000,10,10,35,41,960,280,1,1.0,30,122,122,118,8,14,420,4,8,1,0.5,1,1,0.7999999999999999
841,1000000,24,24,125,99,680,810,4,0.8999999999999999,54,107,30,96,12,15,340,6,3,1,0.6,0,1,0.7
842,1000000,24,24,61,51,590,420,5,0.7999999999999999,42,64,92,28,14,10,120,6,2,1,0.8999999999999999,1,1,0.6
843,1000000,10,10,54,39,610,590,2,0.7,12,24,118,82,12,10,40,4,3,1,0.6,1,1,0.7999999999999999
844,1900000,10,10,126,115,680,410,5,0.7,32,81,56,120,14,8,40,10,3,1,1.0,0,1,0.5
845,1000000,20,20,55,65,400,680,5,0.6,58,27,24,118,10,18,500,9,2,0,0.7,1,0,0.7
846,1000000,20,20,24,36,630,880,1,0.7,12,90,70,66,10,14,280,2,6,0,0.7999999999999999,0,1,0.8999999999999999
847,1900000,10,10,71,103,430,630,4,0.6,40,74,88,106,14,11,360,2,3,1,1.0,1,1,1.0
848,1000000,24,24,51,25,760,240,1,0.8999999999999999,18,90,24,68,14,9,160,6,2,1,0.5,0,0,0.5
849,1000000,24,24,97,51,840,190,3,0.7999999999999999,38,115,128,58,11,12,500,4,2,1,0.7999999999999999,0,1,1.0
850,1000000,24,24,118,55,350,960,1,0.5,58,31,28,106,12,16,480,2,7,0,0.7,0,1,1.0
851,1000000,15,15,123,99,620,100,4,1.0,18,123,28,110,9,15,360,9,8,0,0.7,0,1,0.6
852,1000000,20,20,46,93,720,680,3,0.6,32,115,124,26,13,18,400,4,6,0,0.6,1,1,0.5
853,1900000,10,10,44,89,700,990,4,1.0,40,124,104,30,10,18,240,1,6,1,1.0,0,0,0.7
854,1900000,10,10,98,71,980,810,5,0.7999999999999999,30,56,76,92,14,16,20,4,5,0,0.7999999999999999,0,0,0.7999999999999999
855,2800000,15,15,56,103,290,290,3,1.0,48,40,98,128,10,8,140,4,3,1,0.5,0,1,1.0
856,1900000,24,24,71,44,800,630,5,0.6,56,26,34,102,12,18,240,10,6,1,0.8999999999999999,0,0,0.5
857,1900000,24,24,79,40,430,290,1,0.5,22,98,90,72,12,11,480,4,5,0,0.6,0,0,1.0
858,3700000,15,15,81,51,370,580,1,0.7999999999999999,16,116,90,108,11,10,280,2,2,0,1.0,1,0,0.7999999999999999
859,3700000,10,10,102,53,540,550,4,0.6,20,92,26,88,8,15,160,3,8,0,0.5,1,0,0.6
860,3700000,10,10,114,29,510,250,4,0.7,46,112,58,50,13,13,420,5,2,0,1.0,1,1,0.8999999999999999
861,1900000,15,15,53,101,370,190,3,0.8999999999999999,64,60,60,92,13,18,20,6,8,1,0.7,1,0,0.6
862,1900000,20,20,78,35,880,980,2,0.8999999999999999,22,110,122,108,8,15,220,9,8,1,0.5,0,1,0.6
863,1000000,15,15,54,55,510,430,4,0.7,48,30,50,76,10,13,360,7,7,0,0.8999999999999999,0,0,0.7999999999999999
864,3700000,20,20,116,33,210,500,4,0.7,60,97,78,44,13,16,360,2,6,0,1.0,1,1,0.6
865,1900000,15,15,99,27,210,330,1,1.0,44,94,30,96,12,13,340,4,3,1,1.0,1,1,0.8999999999999999
866,3700000,10,10,104,35,740,790,5,0.8999999999999999,10,62,68,110,12,17,400,2,5,0,0.8999999999999999,1,1,0.7999999999999999
867,1000000,10,10,50,41,510,990,1,0.7999999999999999,26,62,84,126,8,14,120,3,3,0,0.7,1,0,0.5
868,1900000,10,10,33,47,700,880,3,0.8999999999999999,56,45,32,48,9,12,440,7,8,1,0.8999999999999999,1,1,1.0
869,1900000,20,20,64,103,880,230,3,1.0,40,45,30,66,11,11,120,9,8,0,0.7,0,1,0.7999999999999999
870,1900000,24,24,98,63,820,780,2,0.5,50,79,64,62,9,9,200,6,5,0,0.5,1,1,0.8999999999999999
871,3700000,20,20,41,33,310,350,4,0.5,28,81,106,124,11,9,160,1,4,0,0.8999999999999999,1,0,1.0
872,2800000,20,20,85,111,320,620,5,0.6,20,81,38,34,8,18,260,8,3,1,0.7999999999999999,1,0,0.6
873,2800000,10,10,94,127,550,820,1,0.5,50,85,118,66,14,15,240,5,5,0,0.5,0,0,1.0
874,2800000,20,20,101,61,130,790,1,0.6,56,53,60,68,10,13,240,2,2,1,0.8999999999999999,1,1,0.6
875,1000000,24,24,106,116,450,370,5,0.7999999999999999,48,122,124,88,8,14,220,4,6,1,0.6,1,1,1.0
876,3700000,24,24,31,37,570,110,4,0.7999999999999999,20,71,70,38,8,14,20,10,4,0,0.6,1,1,0.7
877,2800000,24,24,105,27,720,290,4,0.6,56,84,84,30,12,15,80,9,4,1,0.6,1,0,0.7
878,1900000,20,20,46,66,230,1000,1,1.0,16,45,64,66,8,11,480,10,2,0,0.7,1,0,0.5
879,2800000,10,10,115,127,610,900,5,0.5,26,95,124,28,13,18,440,6,6,0,1.0,0,0,1.0
880,3700000,10,10,52,33,380,880,4,0.8999999999999999,12,119,116,24,12,13,120,4,4,1,0.7999999999999999,0,1,0.7999999999999999
881,3700000,20,20,57,106,400,470,5,1.0,12,122,92,98,11,12,400,1,8,1,0.6,1,0,1.0
882,1000000,20,20,76,93,460,720,3,0.7999999999999999,14,104,42,94,10,13,200,10,2,1,0.8999999999999999,1,0,0.7999999999999999
883,2800000,20,20,88,43,740,920,4,0.8999999999999999,28,63,52,124,10,17,140,1,2,1,1.0,0,1,1.0
884,1900000,20,20,24,57,590,970,1,0.7999999999999999,20,81,28,26,11,15,360,3,5,1,0.8999999999999999,0,0,0.5
885,3700000,20,20,105,113,400,750,3,0.5,58,115,58,42,10,18,460,4,8,1,0.7,0,1,0.8999999999999999
886,3700000,24,24,76,97,670,220,3,0.8999999999999999,30,59,124,110,10,12,20,2,8,1,1.0,0,0,0.7999999999999999
887,2800000,20,20,84,86,730,370,4,0.5,26,128,42,120,8,15,40,8,7,1,0.8999999999999999,1,1,0.8999999999999999
888,2800000,24,24,56,39,470,800,3,0.7,16,100,40,126,9,17,340,8,5,1,0.7999999999999999,0,1,0.6
889,1000000,20,20,89,41,640,500,2,0.7999999999999999,30,107,92,84,10,9,20,8,7,0,0.8999999999999999,1,1,0.6
890,1000000,24,24,109,88,370,550,2,0.6,44,126,96,96,10,12,300,4,4,0,0.8999999999999999,1,1,0.5
891,1000000,20,20,71,83,360,690,2,0.7999999999999999,48,40,104,74,12,15,280,7,4,0,0.5,0,1,0.7999999999999999
892,1000000,15,15,33,38,290,630,2,0.7999999999999999,20,87,62,118,9,18,340,5,3,0,0.7999999999999999,0,1,0.8999999999999999
893,1000000,24,24,39,69,740,150,4,0.6,24,122,50,122,9,8,200,8,2,1,0.7999999999999999,1,0,1.0
894,3700000,15,15,64,81,440,390,1,0.7,26,54,62,86,12,12,420,8,8,1,0.7,1,0,0.7
895,1000000,20,20,34,113,390,300,3,0.7,38,51,90,88,11,12,320,10,3,0,0.7999999999999999,1,1,0.7999999999999999
896,2800000,10,10,27,64,580,210,3,0.8999999999999999,28,79,116,34,13,8,120,1,1,0,0.5,1,0,0.8999999999999999
897,1900000,20,20,123,97,270,940,2,0.6,26,48,100,124,10,11,480,9,8,0,0.5,0,0,1.0
898,2800000,10,10,120,94,140,260,5,0.5,46,85,26,90,8,13,480,9,6,1,0.7999999999999999,1,1,1.0
899,2800000,15,15,120,82,120,940,1,0.8999999999999999,14,67,34,32,11,16,40,6,6,1,0.7999999999999999,1,0,0.5
900,1000000,15,15,117,123,770,400,2,1.0,16,112,62,108,9,15,420,4,6,0,1.0,1,0,0.7
901,1900000,20,20,37,126,670,330,5,0.6,44,100,76,90,14,10,20,10,2,1,0.8999999999999999,0,0,0.8999999999999999
902,1900000,20,20,60,27,260,170,3,0.7,50,96,96,78,13,15,460,2,2,1,1.0,1,1,0.7
903,2800000,20,20,38,56,240,810,2,0.6,46,102,120,70,14,17,260,10,6,1,0.8999999999999999,1,1,1.0
904,2800000,20,20,90,125,500,960,1,0.7999999999999999,40,30,52,34,8,8,140,5,2,1,0.7999999999999999,1,0,0.8999999999999999
905,1000000,10,10,27,57,380,1000,2,0.7999999999999999,24,112,78,86,11,11,500,2,3,0,1.0,0,1,0.7
906,1000000,15,15,96,36,810,940,3,1.0,4,125,42,78,11,8,360,5,3,1,0.7999999999999999,0,1,0.7
907,1900000,24,24,126,112,690,520,2,0.7999999999999999,48,126,78,68,9,16,180,8,2,0,0.6,0,1,0.8999999999999999
908,3700000,10,10,53,95,820,830,3,1.0,60,63,62,92,10,18,40,7,1,1,0.6,0,1,1.0
909,2800000,10,10,122,95,960,650,2,0.7,30,97,64,24,10,8,100,9,4,0,0.7999999999999999,0,1,0.7
910,2800000,15,15,25,45,140,950,5,0.6,38,111,68,94,12,12,120,10,7,1,1.0,1,0,1.0
911,2800000,15,15,41,37,970,150,5,0.8999999999999999,8,62,40,56,8,8,20,6,3,0,0.7999999999999999,0,1,1.0
912,3700000,15,15,103,95,160,850,5,0.7999999999999999,50,55,64,96,10,9,260,4,3,0,1.0,1,0,0.6
913,3700000,20,20,78,116,580,960,4,1.0,14,113,78,98,11,17,360,5,4,0,0.5,0,0,1.0
914,1000000,24,24,90,29,680,260,3,0.6,46,25,52,46,14,18,20,10,2,1,0.5,0,0,1.0
915,2800000,24,24,87,31,350,170,5,1.0,8,100,58,54,9,8,240,5,2,1,1.0,0,0,0.5
916,1900000,10,10,45,94,730,990,5,0.7999999999999999,28,93,94,102,9,10,500,6,8,0,0.8999999999999999,0,0,1.0
917,1000000,20,20,94,84,600,550,2,0.7,30,32,94,92,10,16,420,5,1,0,0.7999999999999999,0,0,0.7999999999999999
918,2800000,24,24,102,75,620,860,4,0.6,6,81,46,66,14,10,100,7,5,1,0.7999999999999999,1,1,1.0
919,1900000,24,24,80,89,290,210,2,0.7,38,107,58,54,12,8,400,1,4,0,0.8999999999999999,1,1,0.7999999999999999
920,2800000,24,24,64,68,250,950,2,0.5,4,37,36,126,12,18,80,1,3,1,1.0,1,1,1.0
921,3700000,15,15,128,28,960,390,5,0.7999999999999999,4,63,46,44,8,8,380,4,3,1,1.0,1,0,0.7999999999999999
922,1900000,24,24,29,56,410,120,4,0.8999999999999999,10,127,94,92,8,11,240,10,6,1,0.6,0,0,0.7999999999999999
923,3700000,15,15,102,78,590,490,2,1.0,42,49,78,24,9,11,360,8,7,1,0.8999999999999999,0,0,0.5
924,2800000,15,15,35,91,940,580,4,0.8999999999999999,62,69,40,104,13,13,360,4,1,0,1.0,0,0,0.6
925,1900000,24,24,39,88,930,160,5,0.7,16,81,76,102,13,9,460,6,8,0,0.5,0,1,0.7
926,2800000,20,20,59,26,430,770,2,0.6,10,70,128,24,8,17,420,7,2,0,1.0,1,0,0.7
927,1000000,24,24,28,42,660,690,1,0.8999999999999999,14,95,38,106,8,13,160,10,7,0,0.6,1,0,0.7
928,2800000,24,24,106,38,500,800,4,0.6,62,42,40,42,12,11,40,7,4,0,0.7,1,0,1.0
929,1000000,24,24,77,64,460,520,1,0.8999999999999999,56,82,94,30,8,18,400,1,4,0,0.8999999999999999,1,0,0.8999999999999999
930,1900000,20,20,68,55,960,470,1,0.5,58,85,126,94,9,11,280,5,4,0,0.6,0,0,0.5
931,1900000,10,10,34,51,390,390,1,0.7999999999999999,8,75,34,64,9,8,400,4,5,0,0.5,0,1,0.7
932,3700000,24,24,58,66,890,610,2,1.0,60,121,120,52,11,18,220,5,1,0,0.5,0,1,0.8999999999999999
933,1900000,24,24,77,76,630,210,5,0.7999999999999999,42,27,108,128,10,12,440,7,2,1,0.5,1,1,0.6
934,1000000,10,10,115,86,910,580,3,0.8999999999999999,32,83,104,60,14,13,400,10,1,1,0.6,0,1,0.7999999999999999
935,3700000,20,20,51,94,570,810,4,0.7,20,104,64,92,14,9,340,10,4,1,0.7,0,0,0.8999999999999999
936,1000000,15,15,74,24,220,190,4,1.0,20,49,88,108,11,14,320,10,5,0,1.0,0,1,0.6
937,1900000,15,15,79,84,330,420,4,0.7,10,57,72,28,14,13,20,9,1,1,0.6,1,0,0.5
938,1000000,20,20,66,92,650,870,3,0.5,20,110,48,28,8,10,360,8,4,1,0.6,1,0,0.7
939,3700000,15,15,73,106,960,110,3,0.5,4,122,60,82,14,11,160,4,7,0,0.7,0,0,0.8999999999999999
940,3700000,20,20,115,39,940,150,5,0.7999999999999999,18,51,36,104,11,14,360,3,2,0,0.5,0,0,0.7999999999999999
941,1900000,20,20,107,118,210,190,2,0.7,38,53,80,54,13,10,480,2,3,0,0.7,0,0,0.7999999999999999
942,1900000,10,10,104,97,450,670,5,0.7,10,79,110,108,10,10,440,2,4,0,0.7999999999999999,0,1,0.7
943,1000000,15,15,115,24,180,110,5,0.6,52,35,40,108,13,14,200,3,3,0,0.8999999999999999,0,0,0.8999999999999999
944,2800000,24,24,42,48,570,630,3,0.6,12,113,34,100,9,17,20,2,1,1,0.8999999999999999,1,0,0.7999999999999999
945,3700000,24,24,48,91,940,570,2,0.7999999999999999,18,90,78,36,11,10,280,5,2,1,0.7,1,0,0.8999999999999999
946,1000000,20,20,31,32,750,360,1,0.8999999999999999,30,57,54,128,13,8,260,3,6,0,0.6,1,0,0.5
947,2800000,20,20,39,31,760,690,4,0.5,48,49,54,72,10,8,160,8,7,1,0.6,1,0,0.7
948,1900000,24,24,99,52,150,750,3,1.0,58,65,86,120,10,16,120,4,4,0,0.7,1,1,0.5
949,3700000,15,15,105,51,670,300,4,0.5,50,100,32,46,8,10,240,2,7,0,0.7999999999999999,1,0,0.8999999999999999
950,2800000,15,15,37,58,880,590,3,0.5,58,107,26,54,9,10,280,9,6,0,1.0,0,1,0.7
951,2800000,15,15,82,68,390,580,1,0.6,22,54,54,32,10,9,480,8,1,1,0.7999999999999999,0,1,0.5
