,cpufreq,uncore_min,uncore_max,spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer,spark.shuffle.sort.bypassMergeThreshold,spark.speculation.interval,spark.speculation.multiplier,spark.speculation.quantile,spark.broadcast.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer.max,spark.kryoserializer.buffer,spark.driver.memory,spark.executor.memory,spark.network.timeout,spark.locality.wait,spark.task.maxFailures,spark.shuffle.compress,spark.memory.fraction,spark.shuffle.spill.compress,spark.broadcast.compress,spark.memory.storageFraction
566,1833333,20,20,123m,36k,150,900ms,1,0.5,18m,82k,116m,44k,8g,13g,240s,4s,1,false,0.9999999999999999,true,false,0.7999999999999999
567,1200000,30,30,87m,57k,350,670ms,5,0.9999999999999999,54m,43k,126m,118k,14g,14g,160s,9s,6,true,0.7999999999999999,false,false,0.9999999999999999
568,3100000,30,30,116m,49k,890,720ms,1,0.9999999999999999,14m,113k,126m,46k,14g,9g,120s,5s,5,true,0.9999999999999999,true,false,0.7
569,3100000,30,30,86m,25k,820,860ms,4,0.9999999999999999,14m,66k,34m,50k,8g,17g,120s,7s,4,false,0.8999999999999999,false,true,0.7999999999999999
570,2466666,15,15,48m,109k,220,900ms,2,0.5,10m,65k,38m,104k,13g,8g,140s,6s,3,true,0.7999999999999999,false,true,0.9999999999999999
571,2466666,15,15,105m,47k,110,560ms,1,0.7,10m,64k,60m,116k,14g,15g,60s,5s,2,true,0.6,false,true,0.7999999999999999
572,1833333,20,20,92m,71k,730,510ms,1,0.8999999999999999,4m,105k,50m,42k,8g,18g,340s,9s,2,true,0.6,true,true,0.9999999999999999
573,1833333,20,20,79m,62k,160,920ms,3,0.5,18m,104k,102m,126k,11g,16g,100s,4s,8,true,0.5,false,false,0.8999999999999999
574,3100000,20,20,38m,89k,680,930ms,4,0.8999999999999999,46m,99k,64m,92k,13g,12g,500s,10s,2,false,0.9999999999999999,true,false,0.9999999999999999
575,2466666,15,15,84m,109k,530,190ms,4,0.8999999999999999,46m,85k,44m,96k,13g,17g,200s,10s,4,false,0.7999999999999999,false,false,0.7
576,1833333,15,15,52m,119k,950,340ms,3,0.8999999999999999,6m,106k,26m,110k,13g,8g,180s,8s,8,true,0.6,true,true,0.6
577,2466666,30,30,69m,79k,890,640ms,2,0.7999999999999999,4m,57k,120m,94k,12g,16g,100s,7s,7,false,0.7999999999999999,true,false,0.8999999999999999
578,2466666,30,30,90m,71k,790,440ms,5,0.7,32m,58k,92m,34k,9g,9g,400s,10s,1,true,0.7999999999999999,true,false,0.6
579,2466666,20,20,34m,106k,870,480ms,1,0.9999999999999999,54m,89k,120m,70k,14g,16g,40s,9s,2,true,0.6,true,true,0.7999999999999999
580,2466666,15,15,98m,47k,840,150ms,1,0.9999999999999999,28m,31k,104m,70k,12g,17g,340s,1s,6,true,0.7,true,false,0.7999999999999999
581,1833333,10,10,100m,115k,980,380ms,1,0.5,50m,98k,36m,62k,13g,13g,420s,7s,2,true,0.9999999999999999,true,true,0.9999999999999999
582,1200000,30,30,64m,39k,610,440ms,1,0.7,32m,44k,38m,120k,8g,13g,280s,9s,1,true,0.9999999999999999,true,true,0.8999999999999999
583,3100000,30,30,115m,96k,310,980ms,3,0.7,10m,123k,52m,44k,12g,15g,320s,3s,7,true,0.8999999999999999,true,false,0.8999999999999999
584,1833333,15,15,37m,76k,440,550ms,5,0.6,64m,26k,82m,112k,10g,8g,320s,5s,7,true,0.6,true,true,0.6
585,2466666,15,15,79m,44k,460,430ms,3,0.8999999999999999,4m,28k,34m,30k,11g,11g,480s,7s,6,true,0.5,true,true,0.6
586,2466666,10,10,45m,46k,750,510ms,1,0.7,8m,99k,90m,76k,9g,18g,60s,5s,5,true,0.7999999999999999,true,true,0.8999999999999999
587,2466666,30,30,86m,119k,840,280ms,4,0.7999999999999999,16m,115k,24m,114k,9g,13g,240s,4s,2,false,0.7999999999999999,true,true,0.6
588,3100000,10,10,80m,30k,630,900ms,5,0.7,40m,126k,36m,48k,12g,14g,480s,4s,7,false,0.6,true,false,0.9999999999999999
589,1200000,20,20,85m,34k,190,850ms,2,0.5,46m,26k,86m,100k,13g,10g,260s,7s,5,false,0.7999999999999999,true,true,0.8999999999999999
590,3100000,10,10,108m,113k,820,550ms,1,0.7,24m,95k,116m,54k,10g,14g,160s,5s,6,false,0.9999999999999999,true,false,0.8999999999999999
591,1833333,15,15,45m,111k,780,310ms,3,0.7,38m,58k,80m,36k,12g,9g,40s,6s,5,false,0.5,true,false,0.8999999999999999
592,3100000,10,10,28m,83k,350,540ms,3,0.6,34m,27k,120m,90k,8g,17g,280s,4s,8,false,0.5,true,true,0.8999999999999999
593,2466666,20,20,80m,28k,940,840ms,5,0.9999999999999999,6m,62k,66m,76k,12g,17g,300s,7s,5,false,0.9999999999999999,true,false,0.7999999999999999
594,3100000,20,20,90m,89k,350,520ms,2,0.7,52m,34k,114m,46k,14g,12g,320s,4s,5,false,0.7999999999999999,false,true,0.6
595,2466666,10,10,38m,62k,190,810ms,1,0.9999999999999999,4m,92k,124m,30k,12g,13g,100s,10s,5,false,0.7,true,true,0.8999999999999999
596,2466666,30,30,70m,47k,910,210ms,2,0.6,60m,36k,116m,48k,10g,15g,500s,4s,5,false,0.8999999999999999,false,false,0.7
597,1200000,20,20,120m,72k,550,550ms,1,0.7999999999999999,8m,98k,60m,110k,13g,9g,100s,5s,5,false,0.6,true,false,0.5
598,3100000,20,20,46m,82k,960,650ms,1,0.6,6m,124k,114m,104k,12g,16g,460s,5s,1,false,0.9999999999999999,false,false,0.5
599,2466666,30,30,106m,30k,230,710ms,2,0.7999999999999999,4m,93k,120m,30k,11g,11g,460s,7s,5,true,0.7999999999999999,false,false,0.8999999999999999
600,1833333,30,30,120m,33k,330,770ms,1,0.6,26m,48k,104m,78k,11g,15g,240s,8s,8,false,0.7,false,true,0.8999999999999999
601,3100000,10,10,42m,85k,760,140ms,3,0.6,18m,107k,118m,42k,12g,18g,100s,5s,7,false,0.7999999999999999,false,true,0.8999999999999999
602,1200000,10,10,29m,52k,530,300ms,4,0.5,64m,85k,40m,64k,12g,16g,320s,1s,7,false,0.7,true,false,0.8999999999999999
603,1833333,15,15,47m,127k,850,450ms,3,0.7,42m,123k,52m,56k,10g,10g,400s,4s,4,true,0.6,false,false,0.7999999999999999
604,3100000,15,15,32m,53k,350,930ms,4,0.7,22m,95k,122m,28k,12g,18g,280s,5s,5,false,0.7,false,false,0.6
605,2466666,30,30,116m,119k,730,240ms,2,0.8999999999999999,16m,91k,54m,68k,10g,15g,200s,1s,1,false,0.9999999999999999,true,true,0.7999999999999999
606,3100000,10,10,53m,69k,300,550ms,3,0.6,50m,75k,62m,72k,12g,12g,320s,7s,7,false,0.8999999999999999,false,false,0.7999999999999999
607,3100000,15,15,40m,38k,350,700ms,2,0.7999999999999999,12m,34k,28m,112k,9g,18g,360s,5s,6,false,0.7,false,true,0.8999999999999999
608,1833333,15,15,54m,76k,920,660ms,2,0.7,24m,37k,98m,76k,13g,12g,480s,7s,1,false,0.7999999999999999,true,true,0.9999999999999999
609,1200000,15,15,126m,59k,650,860ms,3,0.8999999999999999,36m,30k,126m,102k,10g,10g,320s,9s,5,false,0.8999999999999999,true,true,0.5
610,2466666,10,10,80m,79k,740,940ms,3,0.5,30m,57k,52m,50k,13g,8g,140s,1s,8,false,0.7999999999999999,false,false,0.7
611,1200000,30,30,105m,94k,420,880ms,2,0.9999999999999999,48m,83k,114m,50k,8g,12g,460s,1s,5,false,0.8999999999999999,false,true,0.6
612,1200000,10,10,85m,122k,410,820ms,1,0.8999999999999999,22m,76k,92m,122k,11g,15g,460s,6s,8,true,0.7999999999999999,false,true,0.7
613,1200000,15,15,68m,95k,570,930ms,3,0.8999999999999999,32m,111k,94m,116k,9g,17g,100s,10s,6,false,0.8999999999999999,true,false,0.7
614,1833333,30,30,39m,69k,860,310ms,1,0.5,44m,120k,36m,124k,13g,16g,460s,8s,3,true,0.7,true,false,0.9999999999999999
615,3100000,15,15,107m,92k,920,830ms,4,0.7,18m,68k,108m,38k,12g,17g,180s,2s,6,false,0.6,false,true,0.7
616,3100000,15,15,26m,116k,930,290ms,1,0.5,48m,54k,66m,34k,14g,18g,280s,7s,1,false,0.6,true,false,0.5
617,1200000,20,20,29m,27k,150,750ms,1,0.9999999999999999,62m,75k,88m,32k,11g,11g,120s,2s,1,false,0.7,false,false,0.7
618,3100000,20,20,106m,45k,570,1000ms,3,0.6,54m,111k,84m,34k,9g,10g,300s,5s,6,true,0.9999999999999999,false,true,0.7
619,1200000,30,30,63m,74k,160,950ms,4,0.7999999999999999,48m,61k,96m,68k,13g,13g,280s,4s,4,true,0.5,false,false,0.7999999999999999
620,3100000,30,30,27m,127k,200,150ms,1,0.7999999999999999,4m,126k,78m,108k,9g,9g,460s,2s,1,false,0.9999999999999999,true,true,0.7999999999999999
621,1200000,10,10,76m,124k,160,290ms,4,0.5,58m,97k,92m,76k,8g,8g,280s,6s,4,true,0.7999999999999999,true,false,0.8999999999999999
622,2466666,20,20,28m,92k,590,180ms,4,0.6,46m,48k,118m,50k,12g,15g,260s,9s,1,true,0.8999999999999999,true,false,0.7999999999999999
623,1833333,15,15,118m,81k,740,790ms,5,0.6,8m,79k,116m,98k,12g,9g,420s,7s,1,true,0.5,true,false,0.6
624,1833333,30,30,51m,56k,360,390ms,5,0.5,28m,65k,108m,94k,14g,13g,140s,7s,6,true,0.8999999999999999,false,false,0.6
625,2466666,20,20,86m,62k,720,600ms,5,0.7,40m,117k,112m,70k,10g,13g,420s,8s,7,false,0.7999999999999999,true,true,0.8999999999999999
626,1200000,30,30,35m,32k,460,800ms,5,0.7,4m,81k,50m,110k,12g,17g,180s,10s,3,true,0.7999999999999999,false,true,0.5
627,1833333,15,15,82m,50k,310,540ms,1,0.5,44m,114k,122m,126k,13g,12g,100s,3s,2,false,0.7999999999999999,false,true,0.5
628,1833333,15,15,56m,103k,750,750ms,5,0.5,60m,35k,32m,32k,11g,15g,360s,10s,8,false,0.7,true,true,0.7999999999999999
629,1200000,20,20,115m,40k,670,800ms,1,0.8999999999999999,48m,41k,120m,80k,8g,10g,260s,6s,7,false,0.9999999999999999,false,true,0.9999999999999999
630,1833333,15,15,96m,122k,360,130ms,5,0.7999999999999999,28m,31k,60m,86k,8g,16g,40s,6s,7,false,0.8999999999999999,true,true,0.5
631,1833333,15,15,68m,92k,970,320ms,1,0.6,26m,50k,122m,98k,8g,16g,440s,7s,1,true,0.8999999999999999,false,false,0.8999999999999999
632,1833333,10,10,48m,109k,1000,450ms,1,0.7,16m,61k,98m,46k,11g,9g,240s,2s,7,false,0.6,false,false,0.8999999999999999
633,1833333,30,30,54m,113k,890,100ms,4,0.7,56m,45k,60m,92k,8g,11g,140s,1s,6,false,0.7999999999999999,true,true,0.7
634,2466666,15,15,80m,41k,390,650ms,2,0.8999999999999999,16m,125k,106m,38k,9g,9g,60s,10s,3,false,0.6,false,false,0.9999999999999999
635,1833333,15,15,89m,66k,960,230ms,5,0.9999999999999999,30m,89k,124m,128k,9g,16g,500s,9s,2,true,0.6,false,true,0.9999999999999999
636,1200000,10,10,80m,27k,860,850ms,2,0.6,14m,126k,38m,98k,8g,18g,120s,1s,5,false,0.5,true,false,0.9999999999999999
637,2466666,30,30,31m,110k,420,310ms,2,0.6,54m,124k,84m,32k,8g,17g,320s,1s,4,true,0.7999999999999999,true,true,0.8999999999999999
638,1833333,15,15,39m,66k,940,470ms,1,0.8999999999999999,56m,48k,102m,86k,11g,14g,180s,2s,3,false,0.7,true,true,0.6
639,1200000,20,20,81m,28k,730,450ms,1,0.9999999999999999,52m,93k,96m,84k,14g,17g,60s,9s,6,false,0.5,true,false,0.6
640,3100000,20,20,47m,73k,100,980ms,3,0.8999999999999999,32m,25k,118m,58k,11g,9g,440s,4s,4,false,0.8999999999999999,true,true,0.6
641,1200000,20,20,88m,103k,200,370ms,1,0.6,6m,89k,118m,106k,10g,12g,240s,5s,4,false,0.7999999999999999,true,false,0.7
642,1833333,15,15,57m,49k,1000,130ms,1,0.6,32m,108k,90m,108k,13g,16g,220s,1s,5,true,0.7,false,true,0.7
643,1200000,10,10,37m,51k,940,880ms,1,0.9999999999999999,10m,90k,108m,56k,14g,9g,140s,5s,7,false,0.8999999999999999,true,true,0.9999999999999999
644,1200000,30,30,67m,35k,420,250ms,1,0.9999999999999999,36m,53k,50m,44k,12g,17g,20s,2s,8,false,0.7,false,false,0.7999999999999999
645,3100000,10,10,37m,33k,500,490ms,1,0.5,44m,103k,56m,98k,10g,12g,480s,6s,6,false,0.9999999999999999,true,true,0.7999999999999999
646,2466666,10,10,27m,119k,560,150ms,4,0.5,62m,79k,34m,88k,13g,16g,480s,3s,6,false,0.8999999999999999,false,false,0.8999999999999999
647,3100000,15,15,62m,35k,500,240ms,4,0.7,54m,80k,124m,100k,8g,15g,480s,9s,4,true,0.7999999999999999,true,false,0.5
648,1833333,15,15,121m,46k,380,650ms,2,0.9999999999999999,50m,106k,44m,92k,10g,15g,380s,4s,5,true,0.7,true,false,0.9999999999999999
649,1200000,15,15,110m,26k,220,390ms,1,0.6,48m,126k,48m,36k,10g,18g,280s,7s,3,true,0.8999999999999999,true,false,0.7999999999999999
650,3100000,15,15,123m,123k,160,500ms,1,0.7999999999999999,58m,59k,118m,38k,9g,10g,20s,9s,7,true,0.6,false,false,0.7
651,1200000,30,30,28m,59k,670,480ms,4,0.6,28m,98k,126m,64k,14g,12g,440s,9s,1,true,0.7999999999999999,false,true,0.9999999999999999
652,3100000,15,15,87m,52k,520,640ms,2,0.7,48m,60k,92m,120k,14g,10g,120s,9s,1,true,0.8999999999999999,false,false,0.8999999999999999
653,1833333,15,15,116m,82k,310,540ms,3,0.9999999999999999,26m,32k,28m,72k,8g,18g,100s,6s,6,true,0.6,false,true,0.8999999999999999
654,1833333,20,20,63m,96k,960,840ms,2,0.9999999999999999,40m,28k,56m,84k,8g,9g,400s,9s,6,false,0.5,true,false,0.6
655,1833333,15,15,63m,48k,950,630ms,4,0.7999999999999999,44m,89k,46m,52k,8g,16g,180s,4s,1,false,0.6,true,true,0.5
656,3100000,20,20,48m,37k,790,600ms,3,0.5,64m,82k,80m,60k,14g,16g,400s,7s,8,true,0.7,true,true,0.8999999999999999
657,1200000,20,20,121m,51k,420,730ms,1,0.5,20m,68k,106m,80k,10g,14g,340s,4s,7,true,0.5,true,true,0.7999999999999999
658,3100000,15,15,59m,103k,930,770ms,1,0.8999999999999999,6m,77k,28m,118k,10g,16g,60s,8s,7,true,0.5,false,false,0.6
659,3100000,30,30,110m,24k,120,700ms,5,0.5,24m,63k,38m,100k,11g,17g,420s,4s,5,true,0.5,true,true,0.5
660,1833333,15,15,122m,59k,390,140ms,2,0.6,24m,101k,80m,34k,11g,9g,500s,2s,8,false,0.9999999999999999,false,false,0.6
661,1200000,20,20,46m,91k,920,830ms,5,0.7999999999999999,30m,114k,72m,118k,12g,8g,260s,6s,8,false,0.8999999999999999,true,false,0.6
662,1200000,20,20,79m,74k,280,630ms,2,0.9999999999999999,36m,95k,94m,72k,10g,17g,340s,2s,3,false,0.8999999999999999,true,false,0.8999999999999999
663,2466666,15,15,48m,32k,400,130ms,5,0.6,46m,128k,48m,76k,13g,8g,140s,1s,5,false,0.7,false,false,0.9999999999999999
664,1833333,15,15,106m,41k,750,720ms,3,0.5,32m,98k,48m,92k,11g,17g,360s,6s,3,false,0.7999999999999999,false,true,0.6
665,3100000,30,30,90m,57k,310,120ms,1,0.7999999999999999,6m,95k,60m,96k,11g,17g,500s,10s,7,false,0.8999999999999999,true,false,0.6
666,2466666,30,30,117m,30k,250,110ms,4,0.8999999999999999,62m,27k,110m,36k,8g,14g,20s,10s,1,true,0.9999999999999999,false,false,0.8999999999999999
667,1833333,10,10,39m,126k,530,160ms,4,0.7,30m,45k,26m,40k,12g,14g,360s,6s,1,true,0.5,false,true,0.6
668,2466666,30,30,112m,48k,340,510ms,1,0.8999999999999999,58m,111k,112m,82k,8g,12g,400s,7s,4,false,0.7,true,true,0.5
669,1200000,10,10,41m,42k,950,600ms,5,0.9999999999999999,44m,35k,36m,90k,14g,10g,80s,9s,2,false,0.8999999999999999,false,true,0.8999999999999999
670,2466666,10,10,96m,108k,470,680ms,2,0.9999999999999999,36m,43k,68m,74k,9g,11g,180s,2s,1,true,0.7999999999999999,false,false,0.7
671,1833333,30,30,31m,105k,120,400ms,3,0.6,16m,53k,44m,124k,8g,18g,500s,3s,1,false,0.7999999999999999,false,false,0.5
672,1200000,15,15,93m,45k,290,140ms,5,0.5,24m,92k,94m,108k,13g,8g,280s,2s,7,true,0.6,false,true,0.7
673,3100000,10,10,94m,73k,730,480ms,1,0.7999999999999999,44m,33k,70m,38k,12g,13g,340s,6s,4,true,0.8999999999999999,true,true,0.9999999999999999
674,2466666,10,10,112m,45k,930,370ms,4,0.8999999999999999,62m,56k,82m,94k,13g,15g,140s,8s,8,false,0.8999999999999999,true,true,0.7999999999999999
675,3100000,10,10,56m,101k,240,1000ms,1,0.7,32m,42k,122m,82k,10g,17g,240s,2s,3,true,0.8999999999999999,false,false,0.5
676,2466666,15,15,84m,97k,860,860ms,4,0.7999999999999999,4m,66k,36m,128k,10g,8g,400s,3s,7,false,0.9999999999999999,false,false,0.8999999999999999
677,1833333,30,30,85m,53k,500,820ms,4,0.9999999999999999,38m,70k,24m,120k,8g,10g,500s,9s,4,true,0.9999999999999999,false,false,0.5
678,3100000,20,20,82m,122k,810,980ms,4,0.8999999999999999,28m,29k,48m,44k,11g,13g,440s,4s,5,false,0.6,false,true,0.5
679,2466666,15,15,69m,31k,630,320ms,3,0.8999999999999999,60m,31k,54m,102k,9g,8g,120s,5s,6,true,0.7,false,true,0.8999999999999999
680,1200000,30,30,26m,31k,760,690ms,2,0.5,50m,31k,30m,44k,8g,15g,260s,8s,8,true,0.5,false,true,0.6
681,1833333,20,20,109m,48k,780,300ms,1,0.5,38m,99k,58m,34k,8g,15g,100s,1s,6,true,0.7999999999999999,true,false,0.6
682,3100000,15,15,109m,57k,920,320ms,5,0.7999999999999999,28m,25k,46m,42k,11g,12g,320s,9s,1,false,0.8999999999999999,false,true,0.7999999999999999
683,2466666,30,30,120m,29k,590,560ms,5,0.6,14m,71k,112m,112k,9g,10g,500s,7s,7,false,0.7999999999999999,false,true,0.8999999999999999
684,3100000,10,10,31m,96k,750,490ms,1,0.5,14m,74k,66m,40k,14g,10g,80s,4s,1,false,0.6,false,false,0.5
685,3100000,10,10,128m,91k,710,990ms,3,0.7,60m,35k,74m,76k,14g,17g,240s,1s,5,true,0.9999999999999999,false,true,0.6
686,3100000,20,20,89m,104k,130,990ms,1,0.6,16m,65k,94m,72k,13g,18g,280s,6s,2,true,0.9999999999999999,true,false,0.6
687,1833333,15,15,69m,55k,930,230ms,2,0.7999999999999999,38m,46k,94m,82k,11g,11g,160s,10s,4,false,0.6,false,false,0.7999999999999999
688,3100000,30,30,29m,117k,100,440ms,5,0.5,44m,41k,108m,36k,14g,10g,340s,9s,2,false,0.9999999999999999,false,true,0.7
689,2466666,20,20,104m,109k,910,860ms,5,0.8999999999999999,46m,63k,100m,24k,10g,15g,220s,1s,3,false,0.5,false,false,0.7999999999999999
690,1833333,30,30,95m,61k,490,140ms,2,0.8999999999999999,30m,119k,124m,104k,9g,8g,440s,8s,6,false,0.8999999999999999,false,true,0.8999999999999999
691,1833333,30,30,39m,50k,520,980ms,2,0.6,20m,55k,90m,34k,13g,8g,220s,1s,5,false,0.7999999999999999,false,false,0.6
692,1833333,20,20,103m,28k,380,360ms,5,0.5,58m,85k,56m,54k,8g,14g,340s,3s,3,false,0.8999999999999999,true,true,0.5
693,2466666,30,30,25m,64k,350,520ms,1,0.6,22m,122k,92m,38k,14g,12g,280s,3s,6,false,0.7,false,true,0.6
694,1200000,15,15,90m,122k,150,310ms,2,0.7,18m,83k,118m,52k,13g,11g,260s,4s,8,true,0.7999999999999999,false,false,0.9999999999999999
695,1833333,15,15,68m,117k,120,480ms,1,0.7,38m,68k,106m,38k,12g,17g,160s,5s,8,true,0.8999999999999999,false,true,0.6
696,1200000,15,15,104m,104k,820,440ms,5,0.7999999999999999,20m,36k,26m,104k,14g,11g,380s,10s,6,true,0.7999999999999999,true,false,0.8999999999999999
697,1200000,10,10,69m,32k,160,740ms,3,0.6,16m,63k,128m,60k,10g,18g,200s,9s,3,false,0.5,true,false,0.7999999999999999
698,2466666,30,30,101m,35k,560,840ms,2,0.8999999999999999,40m,119k,108m,34k,11g,17g,140s,1s,2,true,0.7999999999999999,true,true,0.7999999999999999
699,3100000,10,10,113m,89k,540,950ms,3,0.5,42m,32k,32m,98k,8g,9g,160s,5s,8,true,0.8999999999999999,true,false,0.7
700,3100000,15,15,43m,98k,880,970ms,1,0.5,46m,87k,42m,96k,13g,10g,40s,1s,3,true,0.5,true,false,0.7999999999999999
701,3100000,15,15,127m,112k,150,460ms,1,0.7,24m,64k,76m,44k,9g,10g,240s,8s,6,true,0.7999999999999999,true,false,0.7
702,1200000,15,15,123m,59k,680,480ms,5,0.5,52m,97k,116m,106k,12g,12g,380s,10s,8,false,0.8999999999999999,false,false,0.7
703,2466666,10,10,53m,93k,430,540ms,4,0.7999999999999999,64m,30k,44m,40k,12g,10g,340s,4s,1,true,0.7,true,false,0.5
704,2466666,30,30,88m,72k,960,280ms,1,0.7,62m,98k,76m,98k,8g,13g,380s,10s,2,false,0.9999999999999999,false,false,0.7999999999999999
705,2466666,20,20,122m,87k,480,310ms,1,0.5,12m,52k,72m,104k,10g,14g,140s,10s,1,true,0.7,false,false,0.5
706,1200000,20,20,77m,77k,270,190ms,1,0.6,24m,117k,82m,44k,14g,10g,160s,5s,7,false,0.6,false,false,0.8999999999999999
707,2466666,10,10,31m,87k,300,1000ms,1,0.7999999999999999,18m,37k,90m,66k,14g,16g,140s,4s,1,true,0.7,true,false,0.7999999999999999
708,1833333,10,10,35m,102k,180,520ms,2,0.6,24m,122k,82m,64k,14g,18g,60s,5s,5,true,0.9999999999999999,false,false,0.8999999999999999
709,3100000,15,15,88m,124k,150,120ms,1,0.7999999999999999,48m,58k,118m,48k,11g,17g,320s,3s,1,true,0.9999999999999999,true,true,0.8999999999999999
710,1200000,20,20,82m,112k,860,260ms,4,0.6,22m,120k,34m,96k,14g,9g,240s,3s,3,true,0.7999999999999999,false,false,0.8999999999999999
711,1200000,15,15,113m,93k,720,610ms,4,0.8999999999999999,62m,39k,90m,104k,10g,17g,60s,3s,7,false,0.6,false,false,0.8999999999999999
712,3100000,20,20,32m,56k,210,490ms,2,0.8999999999999999,4m,82k,26m,108k,13g,17g,260s,7s,2,true,0.8999999999999999,false,true,0.8999999999999999
713,3100000,20,20,125m,42k,580,540ms,5,0.8999999999999999,26m,54k,24m,28k,8g,12g,260s,2s,5,true,0.7,true,false,0.9999999999999999
714,3100000,30,30,80m,79k,340,380ms,1,0.9999999999999999,10m,52k,120m,84k,10g,10g,160s,7s,2,true,0.7999999999999999,true,true,0.6
715,2466666,15,15,42m,108k,170,520ms,4,0.8999999999999999,62m,59k,122m,126k,14g,9g,160s,7s,1,true,0.8999999999999999,true,false,0.7999999999999999
716,1200000,20,20,43m,58k,640,780ms,1,0.8999999999999999,48m,32k,44m,112k,11g,15g,80s,7s,3,false,0.6,true,true,0.9999999999999999
717,1200000,30,30,94m,61k,550,550ms,5,0.8999999999999999,64m,115k,110m,82k,14g,8g,80s,10s,3,false,0.7,false,true,0.7999999999999999
718,1833333,10,10,113m,32k,480,790ms,2,0.5,40m,103k,104m,88k,11g,13g,180s,3s,7,false,0.7,true,true,0.6
719,3100000,30,30,102m,47k,420,510ms,1,0.5,6m,108k,46m,54k,11g,16g,340s,6s,2,false,0.6,false,false,0.7999999999999999
720,1200000,30,30,97m,30k,770,730ms,1,0.9999999999999999,50m,99k,78m,60k,9g,17g,60s,2s,2,false,0.7999999999999999,false,false,0.5
721,1200000,10,10,98m,127k,640,860ms,5,0.9999999999999999,14m,36k,102m,60k,9g,17g,400s,4s,6,false,0.8999999999999999,true,true,0.7
722,1200000,10,10,97m,69k,760,800ms,2,0.5,22m,103k,116m,90k,11g,11g,260s,7s,8,false,0.8999999999999999,true,false,0.5
723,1833333,30,30,30m,57k,430,810ms,5,0.5,20m,97k,100m,58k,10g,13g,80s,7s,4,false,0.7999999999999999,false,false,0.5
724,2466666,30,30,93m,88k,380,330ms,2,0.6,52m,106k,42m,68k,11g,10g,460s,9s,5,true,0.5,true,true,0.6
725,1833333,15,15,28m,106k,500,580ms,5,0.7,22m,94k,26m,74k,11g,17g,300s,2s,3,false,0.6,true,true,0.8999999999999999
726,1833333,15,15,44m,60k,700,630ms,3,0.7,22m,79k,94m,126k,11g,16g,20s,8s,6,false,0.7,true,true,0.6
727,1833333,10,10,127m,97k,330,150ms,4,0.6,44m,41k,42m,34k,10g,10g,160s,1s,8,true,0.7999999999999999,false,true,0.9999999999999999
728,1200000,10,10,127m,61k,360,200ms,4,0.7,58m,96k,76m,32k,8g,9g,440s,2s,5,false,0.7999999999999999,true,false,0.7999999999999999
729,2466666,10,10,40m,108k,940,860ms,5,0.8999999999999999,52m,119k,126m,90k,8g,17g,300s,5s,4,false,0.5,true,false,0.7999999999999999
730,2466666,15,15,115m,71k,290,910ms,5,0.8999999999999999,18m,117k,32m,84k,12g,17g,480s,9s,3,true,0.7,false,true,0.9999999999999999
731,1833333,20,20,105m,54k,940,630ms,2,0.7,60m,117k,38m,92k,12g,10g,60s,4s,6,true,0.8999999999999999,false,false,0.7999999999999999
732,3100000,10,10,93m,96k,230,400ms,4,0.6,26m,105k,128m,76k,8g,9g,440s,10s,7,false,0.8999999999999999,true,false,0.9999999999999999
733,2466666,10,10,79m,54k,320,350ms,5,0.8999999999999999,52m,118k,122m,94k,12g,9g,140s,5s,1,true,0.7,true,true,0.8999999999999999
734,3100000,30,30,91m,112k,460,650ms,4,0.7,34m,76k,128m,100k,10g,10g,200s,4s,6,false,0.6,true,false,0.9999999999999999
735,3100000,10,10,93m,86k,120,820ms,4,0.7999999999999999,24m,33k,102m,90k,11g,16g,480s,4s,7,false,0.5,true,false,0.7999999999999999
736,3100000,30,30,33m,80k,800,1000ms,2,0.7999999999999999,18m,63k,100m,68k,8g,9g,480s,6s,7,true,0.7,false,false,0.7
737,3100000,30,30,95m,26k,130,250ms,5,0.8999999999999999,62m,95k,64m,52k,9g,17g,40s,2s,1,true,0.6,false,false,0.9999999999999999
738,1833333,15,15,57m,114k,520,240ms,5,0.6,20m,112k,110m,110k,8g,10g,500s,3s,1,false,0.7999999999999999,false,true,0.7999999999999999
739,1833333,20,20,112m,103k,630,400ms,3,0.7999999999999999,48m,47k,70m,52k,12g,17g,440s,9s,4,false,0.6,false,false,0.6
740,1200000,20,20,77m,52k,180,200ms,2,0.8999999999999999,42m,48k,84m,112k,12g,15g,380s,7s,3,true,0.9999999999999999,true,false,0.9999999999999999
741,2466666,20,20,56m,58k,270,780ms,1,0.5,24m,27k,54m,98k,14g,17g,60s,10s,4,false,0.6,false,false,0.5
742,1833333,10,10,74m,38k,900,660ms,4,0.7999999999999999,26m,57k,108m,30k,11g,8g,340s,10s,1,true,0.8999999999999999,true,true,0.7999999999999999
743,1200000,15,15,53m,73k,150,190ms,1,0.6,48m,80k,28m,62k,8g,15g,180s,7s,1,true,0.6,true,true,0.5
744,1200000,30,30,49m,38k,810,750ms,4,0.6,50m,29k,108m,24k,9g,12g,300s,10s,4,true,0.6,true,true,0.8999999999999999
745,3100000,15,15,67m,110k,290,190ms,1,0.7999999999999999,30m,124k,24m,26k,13g,18g,240s,5s,7,false,0.8999999999999999,false,true,0.6
