,cpufreq,uncore_min,uncore_max,spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer,spark.shuffle.sort.bypassMergeThreshold,spark.speculation.interval,spark.speculation.multiplier,spark.speculation.quantile,spark.broadcast.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer.max,spark.kryoserializer.buffer,spark.driver.memory,spark.executor.memory,spark.network.timeout,spark.locality.wait,spark.task.maxFailures,spark.shuffle.compress,spark.memory.fraction,spark.shuffle.spill.compress,spark.broadcast.compress,spark.memory.storageFraction
660,3000000,30,30,95m,101k,930,570ms,1,0.9999999999999999,48m,48k,46m,56k,14g,18g,20s,2s,7,true,0.7,true,false,0.7
661,2400000,10,10,71m,91k,270,450ms,3,0.7999999999999999,34m,28k,40m,60k,9g,18g,160s,9s,6,false,0.9999999999999999,false,false,0.6
662,3000000,15,15,79m,63k,510,320ms,5,0.7999999999999999,16m,61k,50m,80k,10g,15g,160s,5s,8,true,0.6,false,false,0.7
663,1800000,20,20,73m,94k,850,720ms,4,0.9999999999999999,40m,76k,104m,32k,12g,11g,20s,3s,8,true,0.8999999999999999,true,true,0.7999999999999999
664,1200000,20,20,82m,125k,340,440ms,5,0.7999999999999999,14m,114k,88m,50k,10g,10g,60s,8s,6,true,0.7,true,true,0.7999999999999999
665,1800000,15,15,69m,66k,340,570ms,5,0.6,22m,28k,84m,76k,14g,17g,100s,2s,4,false,0.8999999999999999,true,true,0.7999999999999999
666,1800000,20,20,38m,121k,970,930ms,3,0.7999999999999999,54m,94k,82m,32k,12g,9g,460s,4s,2,false,0.8999999999999999,true,false,0.6
667,1200000,15,15,50m,102k,620,100ms,3,0.7,8m,83k,28m,102k,13g,18g,460s,2s,4,false,0.5,false,false,0.9999999999999999
668,1200000,20,20,105m,42k,910,880ms,1,0.5,58m,90k,96m,62k,12g,13g,260s,3s,5,true,0.6,true,true,0.8999999999999999
669,3000000,20,20,114m,54k,770,470ms,1,0.7999999999999999,22m,94k,34m,118k,8g,14g,440s,5s,6,false,0.7999999999999999,true,true,0.7999999999999999
670,1800000,20,20,111m,87k,540,930ms,4,0.7999999999999999,58m,54k,88m,44k,10g,13g,480s,3s,8,true,0.6,false,true,0.9999999999999999
671,1800000,15,15,65m,94k,540,660ms,3,0.6,18m,97k,56m,82k,11g,14g,240s,3s,3,true,0.8999999999999999,true,false,0.8999999999999999
672,1800000,20,20,95m,46k,710,180ms,2,0.5,4m,27k,124m,62k,14g,18g,20s,7s,6,false,0.7,false,false,0.7
673,1200000,20,20,58m,29k,970,440ms,2,0.7999999999999999,46m,51k,104m,88k,11g,17g,160s,8s,6,false,0.9999999999999999,true,true,0.5
674,3000000,30,30,49m,47k,780,100ms,4,0.8999999999999999,34m,95k,32m,98k,10g,12g,280s,3s,7,false,0.9999999999999999,false,true,0.7999999999999999
675,2400000,20,20,108m,30k,400,630ms,4,0.5,44m,39k,38m,34k,9g,9g,80s,10s,7,true,0.9999999999999999,true,true,0.8999999999999999
676,3000000,20,20,115m,53k,290,950ms,4,0.7,32m,66k,110m,118k,13g,13g,360s,3s,4,false,0.9999999999999999,false,false,0.7999999999999999
677,2400000,15,15,128m,102k,320,130ms,5,0.7,38m,104k,102m,32k,9g,8g,240s,8s,8,true,0.6,true,false,0.6
678,1800000,10,10,93m,96k,660,480ms,3,0.8999999999999999,56m,127k,118m,26k,11g,12g,60s,8s,8,true,0.5,true,true,0.6
679,1200000,20,20,127m,102k,140,790ms,1,0.9999999999999999,48m,118k,116m,116k,11g,18g,420s,8s,8,true,0.5,true,false,0.9999999999999999
680,1800000,20,20,67m,60k,660,720ms,3,0.8999999999999999,46m,84k,72m,82k,11g,12g,100s,3s,2,false,0.8999999999999999,true,true,0.5
681,2400000,30,30,109m,51k,580,900ms,5,0.6,40m,85k,124m,38k,8g,9g,460s,2s,4,false,0.7,true,false,0.5
682,3000000,15,15,85m,55k,660,160ms,5,0.5,48m,123k,88m,48k,9g,16g,140s,6s,1,true,0.6,true,false,0.5
683,3000000,30,30,36m,95k,140,160ms,5,0.6,54m,81k,100m,100k,9g,12g,60s,2s,5,false,0.6,false,true,0.7
684,1800000,10,10,63m,63k,610,640ms,5,0.9999999999999999,20m,50k,62m,34k,13g,14g,360s,4s,6,false,0.7,false,true,0.7
685,1200000,10,10,56m,122k,830,600ms,4,0.8999999999999999,48m,77k,60m,58k,10g,9g,280s,2s,2,false,0.9999999999999999,true,false,0.7
686,2400000,10,10,26m,85k,170,100ms,5,0.9999999999999999,62m,93k,70m,28k,11g,12g,40s,4s,6,false,0.6,true,true,0.6
687,1800000,20,20,80m,102k,730,960ms,1,0.8999999999999999,10m,96k,26m,114k,12g,12g,220s,1s,1,false,0.7999999999999999,false,false,0.7
688,3000000,30,30,70m,108k,280,340ms,2,0.9999999999999999,52m,54k,36m,110k,8g,10g,460s,1s,3,true,0.9999999999999999,true,false,0.7999999999999999
689,1200000,15,15,56m,118k,840,440ms,1,0.5,18m,91k,68m,70k,14g,8g,20s,1s,6,false,0.5,true,true,0.9999999999999999
690,1200000,10,10,108m,119k,430,690ms,5,0.9999999999999999,62m,105k,44m,106k,14g,18g,260s,2s,5,true,0.6,true,true,0.7999999999999999
691,2400000,20,20,109m,92k,880,710ms,2,0.7,20m,70k,72m,92k,14g,12g,200s,6s,5,true,0.7,true,false,0.7
692,3000000,30,30,76m,62k,900,470ms,2,0.6,22m,68k,96m,66k,10g,8g,220s,7s,5,false,0.7,false,false,0.6
693,3000000,15,15,41m,94k,420,390ms,4,0.9999999999999999,22m,55k,118m,56k,9g,18g,200s,8s,5,false,0.8999999999999999,false,true,0.7999999999999999
694,3000000,30,30,95m,91k,440,150ms,1,0.9999999999999999,6m,80k,42m,58k,10g,15g,220s,10s,1,true,0.5,true,false,0.6
695,3000000,20,20,68m,127k,560,750ms,2,0.7,12m,117k,74m,56k,10g,11g,100s,6s,3,true,0.8999999999999999,true,true,0.6
696,1200000,15,15,60m,39k,100,950ms,2,0.7,50m,90k,44m,36k,13g,17g,140s,8s,4,true,0.7,true,true,0.6
697,2400000,10,10,93m,41k,210,490ms,5,0.7,52m,26k,60m,76k,9g,17g,20s,1s,2,true,0.9999999999999999,false,true,0.9999999999999999
698,1200000,15,15,103m,93k,920,510ms,4,0.7999999999999999,56m,79k,100m,94k,14g,16g,240s,2s,3,true,0.7,true,true,0.7
699,3000000,10,10,119m,124k,1000,900ms,3,0.9999999999999999,6m,55k,28m,80k,8g,11g,360s,9s,5,false,0.5,false,true,0.9999999999999999
700,1800000,20,20,99m,113k,380,650ms,5,0.6,58m,42k,110m,56k,9g,13g,80s,2s,8,true,0.5,true,true,0.7
701,1200000,30,30,34m,34k,830,440ms,4,0.6,4m,24k,108m,106k,12g,8g,20s,9s,1,true,0.8999999999999999,false,false,0.5
702,1200000,30,30,121m,97k,560,680ms,2,0.5,12m,68k,58m,42k,11g,13g,380s,1s,3,true,0.6,true,true,0.9999999999999999
703,2400000,20,20,66m,34k,310,740ms,1,0.7,36m,92k,122m,86k,13g,15g,360s,6s,6,true,0.7,false,true,0.9999999999999999
704,3000000,10,10,66m,51k,440,870ms,2,0.8999999999999999,50m,35k,96m,82k,11g,8g,40s,3s,7,false,0.8999999999999999,false,true,0.7
705,2400000,30,30,90m,42k,600,830ms,3,0.7,26m,34k,44m,50k,8g,18g,380s,5s,4,true,0.6,true,false,0.8999999999999999
706,1200000,30,30,80m,83k,580,220ms,2,0.5,54m,112k,38m,62k,14g,10g,160s,2s,5,false,0.7999999999999999,false,true,0.5
707,1200000,10,10,24m,96k,640,620ms,5,0.7,56m,114k,70m,56k,14g,11g,160s,9s,1,true,0.8999999999999999,false,false,0.6
708,3000000,20,20,41m,91k,270,690ms,4,0.7,36m,69k,126m,86k,13g,12g,160s,10s,2,false,0.7,false,true,0.7
709,1200000,15,15,110m,93k,370,570ms,5,0.9999999999999999,42m,117k,40m,36k,12g,17g,260s,7s,1,true,0.8999999999999999,true,true,0.7
710,1800000,30,30,100m,76k,590,760ms,5,0.6,38m,100k,96m,40k,14g,17g,60s,4s,6,false,0.7,true,true,0.8999999999999999
711,1800000,15,15,113m,62k,720,210ms,2,0.7,42m,95k,46m,40k,11g,9g,240s,8s,5,false,0.9999999999999999,true,true,0.6
712,3000000,15,15,60m,42k,860,860ms,1,0.7999999999999999,22m,44k,118m,80k,13g,8g,360s,6s,5,true,0.6,true,true,0.8999999999999999
713,1200000,20,20,88m,55k,710,900ms,2,0.9999999999999999,14m,37k,52m,88k,12g,9g,20s,10s,4,true,0.5,true,false,0.9999999999999999
714,3000000,10,10,127m,48k,620,250ms,4,0.7999999999999999,4m,115k,24m,102k,14g,12g,480s,10s,4,false,0.7999999999999999,false,true,0.6
715,1200000,15,15,42m,62k,310,110ms,1,0.7999999999999999,44m,62k,76m,62k,14g,13g,220s,7s,2,false,0.6,true,false,0.7999999999999999
716,1200000,15,15,43m,47k,280,920ms,2,0.7999999999999999,6m,75k,108m,44k,10g,10g,220s,1s,3,true,0.7,true,false,0.9999999999999999
717,3000000,15,15,32m,109k,350,640ms,3,0.8999999999999999,50m,112k,46m,114k,11g,16g,80s,8s,8,false,0.6,false,true,0.5
718,1800000,20,20,127m,83k,320,230ms,1,0.7,12m,100k,60m,128k,10g,11g,400s,5s,6,true,0.8999999999999999,true,false,0.6
719,1200000,20,20,37m,40k,370,730ms,3,0.9999999999999999,28m,76k,116m,116k,13g,10g,320s,1s,2,false,0.7999999999999999,false,false,0.7999999999999999
720,1800000,30,30,94m,87k,630,170ms,4,0.6,64m,109k,70m,108k,13g,8g,440s,3s,2,true,0.6,false,false,0.6
721,3000000,15,15,50m,101k,370,610ms,3,0.7999999999999999,22m,95k,66m,116k,13g,10g,160s,5s,7,false,0.7,true,false,0.8999999999999999
722,1800000,10,10,63m,37k,800,720ms,1,0.7,48m,128k,110m,42k,14g,17g,200s,4s,3,false,0.9999999999999999,false,false,0.8999999999999999
723,3000000,10,10,56m,66k,650,980ms,5,0.9999999999999999,56m,38k,90m,32k,13g,12g,140s,2s,3,true,0.7,false,false,0.8999999999999999
724,1800000,10,10,71m,117k,620,770ms,3,0.9999999999999999,12m,45k,100m,98k,10g,16g,120s,6s,4,true,0.8999999999999999,true,true,0.8999999999999999
725,1800000,10,10,80m,71k,730,840ms,1,0.7,46m,56k,76m,106k,13g,9g,240s,3s,3,false,0.8999999999999999,true,false,0.9999999999999999
726,1800000,15,15,80m,62k,630,900ms,1,0.8999999999999999,10m,77k,112m,124k,10g,10g,300s,1s,2,false,0.7999999999999999,true,false,0.8999999999999999
727,3000000,20,20,85m,46k,660,540ms,4,0.7,8m,52k,100m,86k,9g,9g,100s,6s,4,true,0.9999999999999999,true,false,0.8999999999999999
728,2400000,10,10,43m,59k,570,100ms,4,0.7999999999999999,46m,40k,94m,116k,8g,16g,460s,8s,8,false,0.8999999999999999,true,false,0.6
729,2400000,30,30,77m,33k,1000,680ms,4,0.7999999999999999,4m,70k,94m,48k,9g,16g,340s,9s,8,false,0.5,true,false,0.7
730,2400000,15,15,60m,37k,750,320ms,5,0.8999999999999999,18m,77k,38m,122k,14g,18g,500s,4s,2,false,0.7999999999999999,true,false,0.8999999999999999
731,3000000,15,15,72m,57k,700,510ms,3,0.9999999999999999,14m,75k,100m,28k,9g,11g,180s,10s,7,false,0.9999999999999999,false,false,0.9999999999999999
732,1800000,20,20,80m,67k,820,130ms,3,0.5,26m,96k,112m,70k,9g,18g,460s,1s,8,true,0.9999999999999999,false,false,0.8999999999999999
733,2400000,20,20,33m,115k,310,550ms,3,0.7999999999999999,16m,75k,38m,94k,10g,9g,460s,4s,2,true,0.6,false,true,0.7999999999999999
734,3000000,15,15,104m,101k,440,440ms,4,0.7999999999999999,38m,102k,52m,80k,11g,12g,480s,4s,1,false,0.5,true,false,0.8999999999999999
735,1200000,15,15,98m,27k,850,480ms,4,0.6,62m,52k,120m,24k,9g,15g,280s,6s,1,false,0.6,true,false,0.5
736,2400000,20,20,128m,104k,890,950ms,4,0.6,42m,80k,66m,102k,10g,17g,240s,1s,5,true,0.9999999999999999,true,true,0.6
737,3000000,10,10,114m,111k,860,200ms,2,0.7,62m,78k,66m,116k,14g,14g,500s,5s,8,false,0.5,false,false,0.6
738,3000000,10,10,30m,125k,170,670ms,4,0.7999999999999999,56m,45k,68m,102k,14g,10g,240s,2s,3,true,0.6,true,false,0.7999999999999999
739,1200000,10,10,49m,123k,110,200ms,1,0.7999999999999999,28m,125k,62m,124k,11g,8g,120s,9s,2,true,0.8999999999999999,false,false,0.6
740,2400000,15,15,127m,122k,920,990ms,5,0.9999999999999999,24m,78k,124m,84k,13g,15g,120s,8s,1,false,0.7999999999999999,false,false,0.5
741,1200000,20,20,47m,74k,250,200ms,5,0.6,60m,86k,100m,118k,8g,11g,420s,9s,6,true,0.8999999999999999,false,false,0.8999999999999999
742,2400000,10,10,69m,57k,870,830ms,3,0.7,14m,98k,60m,88k,9g,8g,320s,3s,1,false,0.5,true,false,0.7999999999999999
743,3000000,15,15,75m,38k,690,260ms,1,0.7,26m,48k,88m,76k,10g,11g,480s,5s,6,false,0.9999999999999999,false,false,0.7
744,2400000,30,30,28m,44k,170,260ms,4,0.7,52m,32k,92m,26k,14g,13g,140s,1s,2,false,0.7999999999999999,false,true,0.9999999999999999
745,3000000,10,10,56m,59k,290,790ms,2,0.6,10m,119k,60m,100k,14g,16g,180s,10s,4,false,0.8999999999999999,true,false,0.5
746,1200000,15,15,49m,44k,540,390ms,5,0.9999999999999999,8m,128k,98m,124k,11g,16g,160s,5s,1,true,0.9999999999999999,false,true,0.9999999999999999
747,2400000,30,30,123m,104k,240,590ms,5,0.8999999999999999,38m,28k,68m,86k,12g,12g,180s,5s,5,true,0.5,false,false,0.7999999999999999
748,1800000,15,15,111m,92k,960,420ms,5,0.7999999999999999,4m,102k,118m,46k,10g,16g,240s,2s,4,false,0.6,false,false,0.9999999999999999
749,3000000,30,30,99m,118k,390,900ms,3,0.5,56m,128k,114m,54k,8g,18g,280s,3s,7,true,0.5,false,true,0.8999999999999999
750,3000000,20,20,118m,79k,570,570ms,2,0.6,14m,125k,32m,126k,11g,13g,180s,9s,6,false,0.8999999999999999,false,true,0.9999999999999999
751,1800000,10,10,51m,61k,520,700ms,4,0.8999999999999999,32m,128k,76m,94k,8g,13g,360s,1s,5,false,0.5,false,false,0.8999999999999999
752,2400000,20,20,82m,27k,620,600ms,3,0.5,36m,115k,86m,94k,13g,17g,240s,1s,6,false,0.7999999999999999,false,false,0.7
753,1200000,20,20,61m,74k,910,270ms,2,0.5,6m,92k,68m,108k,8g,14g,280s,2s,3,true,0.7999999999999999,false,true,0.6
754,2400000,15,15,26m,48k,970,480ms,5,0.6,4m,109k,96m,64k,9g,15g,40s,9s,7,false,0.6,false,false,0.6
755,2400000,30,30,92m,50k,160,170ms,1,0.5,22m,107k,124m,114k,11g,9g,280s,10s,6,false,0.9999999999999999,false,false,0.5
756,3000000,10,10,24m,112k,800,650ms,2,0.7999999999999999,28m,70k,82m,88k,11g,15g,60s,7s,3,false,0.6,true,false,0.5
757,1800000,10,10,50m,67k,500,750ms,1,0.7999999999999999,64m,86k,118m,26k,13g,16g,300s,2s,6,false,0.7,false,false,0.7999999999999999
758,1200000,20,20,58m,61k,150,450ms,4,0.7,58m,105k,120m,74k,10g,16g,40s,7s,4,true,0.9999999999999999,true,true,0.6
759,1200000,30,30,34m,40k,860,760ms,3,0.7,18m,127k,120m,80k,8g,9g,360s,8s,5,false,0.9999999999999999,false,false,0.5
760,1200000,15,15,39m,36k,950,100ms,2,0.8999999999999999,44m,106k,34m,54k,11g,10g,320s,4s,4,false,0.6,true,true,0.8999999999999999
761,1200000,15,15,75m,75k,840,690ms,1,0.5,44m,121k,94m,126k,10g,11g,200s,9s,6,true,0.7999999999999999,false,false,0.5
762,2400000,20,20,74m,27k,530,480ms,2,0.9999999999999999,56m,96k,78m,118k,13g,14g,280s,5s,1,true,0.6,true,true,0.8999999999999999
763,1200000,20,20,50m,58k,260,830ms,2,0.8999999999999999,64m,27k,110m,40k,12g,14g,120s,4s,5,false,0.7999999999999999,false,false,0.6
764,3000000,15,15,127m,29k,540,700ms,1,0.8999999999999999,4m,126k,24m,52k,10g,11g,280s,7s,1,false,0.5,false,false,0.6
765,2400000,10,10,34m,123k,900,330ms,4,0.8999999999999999,60m,36k,26m,102k,12g,17g,440s,1s,1,true,0.7999999999999999,false,true,0.8999999999999999
766,2400000,30,30,64m,114k,910,440ms,5,0.6,40m,65k,96m,100k,11g,13g,380s,1s,7,false,0.5,false,false,0.7999999999999999
767,1800000,20,20,40m,95k,120,460ms,5,0.8999999999999999,30m,30k,72m,88k,14g,16g,20s,2s,8,true,0.9999999999999999,true,true,0.5
768,3000000,20,20,48m,105k,680,310ms,5,0.8999999999999999,44m,72k,110m,118k,11g,13g,300s,2s,5,true,0.8999999999999999,false,false,0.8999999999999999
769,3000000,20,20,67m,106k,540,960ms,3,0.6,38m,42k,84m,46k,14g,8g,160s,7s,5,true,0.9999999999999999,true,true,0.6
770,1800000,10,10,117m,128k,580,140ms,5,0.8999999999999999,50m,60k,96m,48k,11g,14g,140s,6s,7,false,0.7,true,true,0.5
771,3000000,15,15,27m,81k,800,220ms,5,0.5,58m,89k,70m,70k,12g,11g,80s,2s,4,true,0.9999999999999999,true,true,0.8999999999999999
772,3000000,30,30,51m,65k,690,800ms,3,0.9999999999999999,32m,104k,72m,98k,9g,11g,20s,1s,3,true,0.9999999999999999,false,false,0.8999999999999999
773,2400000,10,10,107m,42k,160,760ms,2,0.8999999999999999,28m,52k,40m,104k,8g,10g,420s,6s,1,true,0.8999999999999999,true,true,0.5
774,3000000,15,15,115m,48k,960,520ms,3,0.7999999999999999,64m,81k,92m,72k,10g,18g,380s,2s,3,true,0.7999999999999999,false,true,0.5
775,3000000,10,10,114m,106k,810,450ms,4,0.6,24m,59k,28m,26k,10g,13g,500s,5s,7,false,0.5,false,false,0.7999999999999999
776,3000000,15,15,56m,120k,530,480ms,1,0.5,50m,89k,118m,122k,13g,8g,440s,3s,2,false,0.6,false,true,0.6
777,3000000,15,15,125m,29k,840,500ms,5,0.9999999999999999,38m,84k,80m,120k,11g,16g,480s,2s,6,true,0.6,true,false,0.8999999999999999
778,2400000,15,15,93m,33k,320,350ms,5,0.9999999999999999,4m,33k,24m,32k,9g,11g,260s,2s,6,true,0.7,true,false,0.8999999999999999
779,3000000,30,30,72m,121k,110,760ms,4,0.5,50m,103k,116m,94k,8g,17g,400s,6s,1,false,0.9999999999999999,true,true,0.6
780,1200000,20,20,86m,90k,560,310ms,5,0.7999999999999999,6m,41k,56m,90k,11g,12g,260s,2s,3,false,0.5,true,true,0.8999999999999999
781,3000000,30,30,121m,82k,290,940ms,4,0.7999999999999999,24m,128k,106m,88k,8g,14g,180s,1s,7,true,0.5,false,true,0.5
782,3000000,10,10,85m,85k,830,790ms,1,0.5,48m,119k,120m,32k,13g,14g,300s,9s,8,true,0.7,false,false,0.7999999999999999
783,2400000,20,20,106m,86k,600,170ms,2,0.6,64m,37k,120m,34k,14g,11g,360s,7s,1,false,0.5,false,false,0.7
784,1200000,10,10,29m,63k,930,240ms,3,0.5,42m,80k,90m,122k,11g,10g,180s,6s,6,true,0.5,false,true,0.7
785,2400000,20,20,98m,110k,410,240ms,2,0.9999999999999999,12m,111k,36m,50k,9g,11g,80s,10s,3,true,0.7,false,true,0.6
786,3000000,30,30,118m,92k,460,180ms,4,0.9999999999999999,60m,103k,104m,102k,9g,15g,420s,3s,8,false,0.7,false,true,0.8999999999999999
787,3000000,15,15,87m,49k,1000,810ms,3,0.7,60m,69k,26m,114k,11g,15g,180s,2s,5,false,0.7,true,true,0.9999999999999999
788,2400000,20,20,57m,125k,360,830ms,1,0.7,10m,128k,36m,102k,8g,8g,460s,7s,2,true,0.8999999999999999,true,true,0.6
789,2400000,30,30,106m,56k,200,390ms,5,0.8999999999999999,48m,100k,104m,122k,8g,8g,60s,10s,3,true,0.6,false,false,0.7999999999999999
790,3000000,30,30,95m,60k,580,200ms,2,0.8999999999999999,60m,99k,36m,82k,11g,10g,360s,4s,4,true,0.6,false,true,0.6
791,1800000,30,30,79m,71k,740,590ms,2,0.8999999999999999,50m,47k,110m,72k,13g,9g,460s,1s,3,false,0.8999999999999999,true,true,0.5
792,3000000,20,20,121m,40k,290,370ms,1,0.7999999999999999,26m,76k,28m,26k,14g,16g,240s,2s,2,true,0.5,false,false,0.5
793,1200000,10,10,110m,91k,290,180ms,5,0.9999999999999999,6m,40k,66m,54k,9g,8g,280s,6s,7,false,0.6,false,true,0.6
794,2400000,20,20,37m,39k,250,200ms,4,0.6,32m,65k,56m,72k,13g,16g,100s,5s,1,false,0.6,true,true,0.5
795,3000000,20,20,32m,93k,560,250ms,3,0.7,38m,37k,38m,24k,13g,17g,420s,1s,3,false,0.6,true,true,0.7
796,2400000,20,20,93m,67k,420,880ms,1,0.7,44m,64k,26m,108k,8g,15g,120s,8s,4,true,0.9999999999999999,false,true,0.5
797,1800000,30,30,126m,33k,380,450ms,2,0.9999999999999999,8m,82k,104m,128k,12g,11g,80s,10s,7,true,0.5,true,true,0.6
798,2400000,10,10,108m,48k,100,400ms,3,0.6,6m,51k,72m,32k,11g,18g,240s,1s,6,false,0.7999999999999999,true,false,0.7
799,3000000,15,15,26m,63k,370,190ms,2,0.9999999999999999,52m,31k,102m,92k,13g,14g,400s,8s,5,false,0.7,true,true,0.5
800,1200000,30,30,116m,124k,340,510ms,1,0.7,48m,78k,62m,116k,14g,11g,100s,2s,1,false,0.9999999999999999,false,true,0.7
801,2400000,20,20,32m,89k,650,280ms,3,0.9999999999999999,58m,84k,60m,112k,11g,18g,200s,4s,8,false,0.8999999999999999,true,true,0.7999999999999999
802,1200000,20,20,56m,90k,430,760ms,1,0.5,46m,50k,100m,56k,11g,9g,180s,6s,5,true,0.5,true,true,0.7
803,3000000,10,10,54m,89k,130,300ms,5,0.8999999999999999,22m,126k,24m,64k,9g,8g,380s,9s,3,false,0.6,true,true,0.5
804,1200000,15,15,78m,102k,460,530ms,3,0.5,40m,102k,92m,120k,8g,17g,420s,9s,6,false,0.7,false,false,0.7
805,1800000,10,10,81m,58k,130,970ms,4,0.8999999999999999,26m,89k,64m,76k,11g,15g,380s,6s,1,false,0.9999999999999999,true,false,0.7
806,1200000,20,20,44m,89k,410,620ms,5,0.5,28m,29k,24m,92k,9g,15g,100s,3s,6,false,0.8999999999999999,false,false,0.9999999999999999
807,3000000,30,30,97m,118k,560,200ms,4,0.6,40m,95k,72m,108k,9g,13g,120s,7s,5,false,0.7999999999999999,false,true,0.5
808,1200000,20,20,118m,125k,110,160ms,2,0.8999999999999999,10m,70k,126m,106k,8g,13g,400s,5s,5,true,0.9999999999999999,false,false,0.7
809,2400000,20,20,37m,86k,710,710ms,3,0.9999999999999999,18m,95k,44m,32k,10g,10g,280s,9s,8,true,0.9999999999999999,false,true,0.7
810,2400000,20,20,50m,95k,520,160ms,5,0.7999999999999999,42m,67k,76m,28k,11g,12g,120s,7s,8,false,0.7,true,true,0.6
811,2400000,20,20,123m,94k,430,360ms,5,0.7,30m,100k,32m,78k,12g,16g,420s,10s,2,true,0.9999999999999999,false,false,0.7
812,1200000,30,30,87m,82k,470,690ms,2,0.7999999999999999,30m,118k,78m,124k,10g,10g,120s,2s,6,true,0.9999999999999999,true,true,0.6
813,1200000,20,20,115m,24k,500,750ms,4,0.9999999999999999,20m,29k,74m,26k,10g,16g,100s,9s,1,true,0.5,true,true,0.7
814,3000000,15,15,112m,41k,440,510ms,2,0.7,24m,71k,76m,38k,12g,17g,220s,2s,4,false,0.9999999999999999,false,false,0.7
815,2400000,20,20,121m,33k,1000,570ms,2,0.8999999999999999,34m,122k,66m,112k,14g,17g,120s,4s,2,false,0.7999999999999999,true,false,0.9999999999999999
816,2400000,20,20,84m,92k,1000,300ms,3,0.9999999999999999,24m,91k,86m,94k,11g,8g,100s,3s,8,true,0.7999999999999999,true,true,0.8999999999999999
817,1200000,10,10,108m,95k,290,380ms,3,0.9999999999999999,42m,57k,40m,108k,8g,14g,380s,1s,7,false,0.9999999999999999,true,true,0.5
818,1200000,10,10,127m,76k,310,680ms,5,0.8999999999999999,46m,96k,58m,24k,13g,9g,400s,1s,8,false,0.5,false,false,0.8999999999999999
819,2400000,20,20,32m,30k,740,840ms,3,0.6,6m,108k,44m,64k,12g,9g,220s,6s,8,false,0.8999999999999999,false,true,0.8999999999999999
820,2400000,20,20,49m,125k,580,470ms,5,0.8999999999999999,24m,25k,50m,104k,10g,9g,40s,4s,3,false,0.5,false,false,0.8999999999999999
821,1800000,15,15,125m,112k,990,790ms,1,0.9999999999999999,12m,31k,24m,90k,13g,10g,280s,9s,8,false,0.6,true,true,0.7999999999999999
822,2400000,20,20,64m,45k,760,930ms,5,0.8999999999999999,12m,44k,34m,82k,8g,15g,240s,4s,1,false,0.9999999999999999,false,true,0.6
823,3000000,15,15,64m,76k,970,400ms,5,0.6,28m,36k,54m,68k,12g,15g,140s,6s,1,false,0.8999999999999999,false,true,0.7999999999999999
824,3000000,15,15,24m,105k,390,180ms,5,0.7999999999999999,32m,78k,28m,30k,11g,14g,200s,3s,5,false,0.6,false,true,0.5
825,3000000,30,30,66m,60k,610,190ms,4,0.8999999999999999,8m,86k,110m,48k,12g,18g,380s,1s,4,false,0.7999999999999999,false,true,0.6
826,3000000,20,20,78m,86k,520,520ms,1,0.7999999999999999,62m,88k,116m,120k,12g,9g,460s,5s,5,true,0.7999999999999999,false,true,0.8999999999999999
827,1200000,10,10,109m,62k,250,620ms,2,0.6,6m,78k,30m,50k,14g,11g,60s,3s,6,false,0.6,false,true,0.8999999999999999
828,3000000,10,10,107m,116k,160,980ms,1,0.7999999999999999,28m,54k,36m,126k,11g,9g,200s,2s,3,false,0.5,false,false,0.6
829,1200000,10,10,71m,85k,820,1000ms,4,0.9999999999999999,12m,43k,74m,56k,11g,13g,20s,5s,8,true,0.6,false,false,0.5
830,1200000,10,10,114m,57k,400,110ms,5,0.6,58m,42k,48m,112k,8g,11g,320s,3s,8,false,0.7999999999999999,false,false,0.9999999999999999
831,1200000,10,10,42m,91k,650,140ms,4,0.6,52m,28k,94m,102k,8g,9g,140s,8s,3,false,0.7999999999999999,true,false,0.6
832,2400000,30,30,29m,53k,740,890ms,3,0.6,64m,51k,58m,56k,8g,12g,40s,8s,8,false,0.9999999999999999,true,false,0.7999999999999999
833,3000000,20,20,46m,57k,930,420ms,1,0.6,10m,105k,98m,36k,12g,18g,480s,8s,4,true,0.6,true,true,0.8999999999999999
834,2400000,10,10,59m,57k,120,420ms,2,0.7999999999999999,36m,90k,128m,88k,10g,10g,140s,9s,8,false,0.6,false,true,0.7999999999999999
835,1800000,20,20,38m,76k,880,570ms,4,0.7999999999999999,36m,117k,50m,104k,8g,16g,420s,1s,4,false,0.9999999999999999,true,true,0.5
836,1800000,30,30,56m,95k,500,910ms,5,0.6,18m,49k,124m,128k,14g,12g,40s,2s,8,true,0.9999999999999999,false,false,0.6
837,2400000,10,10,69m,89k,740,940ms,1,0.9999999999999999,30m,87k,98m,76k,8g,9g,140s,9s,4,true,0.6,true,true,0.9999999999999999
838,1800000,30,30,79m,46k,940,240ms,1,0.5,32m,59k,50m,96k,14g,15g,440s,5s,1,false,0.5,false,false,0.7999999999999999
839,1200000,15,15,56m,75k,290,620ms,5,0.7999999999999999,40m,77k,30m,84k,8g,12g,300s,10s,1,true,0.7,true,false,0.9999999999999999
840,1200000,30,30,117m,70k,180,150ms,2,0.8999999999999999,58m,120k,96m,28k,8g,9g,400s,2s,7,false,0.8999999999999999,true,true,0.8999999999999999
